2015-01-21,1
2015-02-14,1
2015-02-26,1
2015-04-04,1
2015-04-05,1
2015-04-10,1
2015-04-18,1
2015-04-26,2
2015-06-13,1
2015-06-14,4
2015-06-18,2
2015-06-19,9
2015-06-24,1
2015-06-28,2
2015-07-02,3
2015-07-05,1
2015-07-06,4
2015-07-08,2
2015-07-09,1
2015-07-13,1
2015-07-16,1
2015-07-17,1
2015-07-18,1
2015-07-20,1
2015-07-21,1
2015-07-22,1
2015-07-23,1
2015-07-25,1
2015-07-30,2
2015-08-04,3
2015-08-07,2
2015-09-01,4
2015-09-15,1
2015-11-05,1
2015-11-28,2
2015-11-30,4
2015-12-01,1
2015-12-10,3
2015-12-11,4
2015-12-12,29
2015-12-13,17
2015-12-14,3
2015-12-15,4
2015-12-16,3
2015-12-17,1
2015-12-18,6
2015-12-19,1
2015-12-25,1
2015-12-28,1
